,displaymin,event_id,field_pass,id,min,outcome,period,player_id,player_name,qualifiers,sec,side,team,team_name,to,to_name,to_x,to_y,to_z,type,x,y
218,7,86,t,2127082770,6,1,1,100927,Christoph Kramer,{},33,H,357,Germany,55634,Thomas Müller,93.1,5.3,,1,92.8,13.5
219,7,,t,,6,1,1,55634,Thomas Müller,{},33,H,357,Germany,,,,,,100,93.1,5.3
220,7,87,t,1989533702,6,1,1,55634,Thomas Müller,{},34,H,357,Germany,15207,Philipp Lahm,72.0,15.3,,1,93.1,5.3
221,7,,t,,6,1,1,15207,Philipp Lahm,{},36,H,357,Germany,,,,,,100,72.0,15.3
222,7,,t,,6,1,1,15207,Philipp Lahm,{},36,H,357,Germany,,,70.6,19.1,,101,72.0,15.3
223,7,88,t,729554409,6,1,1,15207,Philipp Lahm,{},37,H,357,Germany,,,89.8,7.1,,1,70.6,19.1
224,7,46,f,1544465539,6,1,1,42899,Sergio Romero,{},40,A,632,Argentina,,,,,,52,4.1,55.5
225,7,89,f,559917156,6,0,1,55634,Thomas Müller,{},40,H,357,Germany,,,96.4,48.4,,1,90.0,7.6
226,7,47,t,1526269168,6,0,1,42899,Sergio Romero,{},54,A,632,Argentina,,,45.3,33.1,,1,13.5,56.6
227,7,90,f,2073640980,6,1,1,41316,Benedikt Höwedes,{},56,H,357,Germany,,,,,,49,53.8,80.6
228,7,91,t,2121695118,6,1,1,41316,Benedikt Höwedes,{},56,H,357,Germany,37605,Mesut Özil,63.6,96.3,,1,53.8,80.6
229,7,,t,,6,1,1,37605,Mesut Özil,{},57,H,357,Germany,,,,,,100,63.6,96.3
230,7,92,t,416354604,6,1,1,37605,Mesut Özil,{},58,H,357,Germany,44989,Toni Kroos,60.0,90.3,,1,63.6,96.3
231,7,,t,,6,1,1,44989,Toni Kroos,{},58,H,357,Germany,,,60.7,88.7,,101,60.0,90.3
232,7,,t,,6,1,1,44989,Toni Kroos,{},58,H,357,Germany,,,,,,100,60.0,90.3
233,7,93,t,1242131351,6,1,1,44989,Toni Kroos,{},59,H,357,Germany,41316,Benedikt Höwedes,56.0,93.9,,1,60.7,88.7
234,8,,t,,7,1,1,41316,Benedikt Höwedes,{},0,H,357,Germany,,,56.0,92.1,,101,56.0,93.9
235,8,,t,,7,1,1,41316,Benedikt Höwedes,{},0,H,357,Germany,,,,,,100,56.0,93.9
236,8,94,t,740140301,7,1,1,41316,Benedikt Höwedes,{},1,H,357,Germany,15208,Bastian Schweinsteiger,53.8,75.3,,1,56.0,92.1
237,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},3,H,357,Germany,,,53.8,74.4,,101,53.8,75.3
238,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},3,H,357,Germany,,,,,,100,53.8,75.3
239,8,95,t,526781368,7,1,1,15208,Bastian Schweinsteiger,{},4,H,357,Germany,37605,Mesut Özil,65.6,95.4,,1,53.8,74.4
240,8,,t,,7,1,1,37605,Mesut Özil,{},7,H,357,Germany,,,,,,100,65.6,95.4
241,8,,t,,7,1,1,37605,Mesut Özil,{},7,H,357,Germany,,,69.8,96.0,,101,65.6,95.4
242,8,96,t,741226775,7,1,1,37605,Mesut Özil,{},8,H,357,Germany,15208,Bastian Schweinsteiger,60.6,83.5,,1,69.8,96.0
243,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},11,H,357,Germany,,,61.0,77.9,,101,60.6,83.5
244,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},11,H,357,Germany,,,,,,100,60.6,83.5
245,8,97,t,1680175009,7,1,1,15208,Bastian Schweinsteiger,{},12,H,357,Germany,100927,Christoph Kramer,65.4,59.6,,1,61.0,77.9
246,8,,t,,7,1,1,100927,Christoph Kramer,{},13,H,357,Germany,,,,,,100,65.4,59.6
247,8,98,t,918196772,7,1,1,100927,Christoph Kramer,{},14,H,357,Germany,15207,Philipp Lahm,59.3,11.4,,1,65.4,59.6
248,8,,t,,7,1,1,15207,Philipp Lahm,{},15,H,357,Germany,,,57.6,13.4,,101,59.3,11.4
249,8,,t,,7,1,1,15207,Philipp Lahm,{},15,H,357,Germany,,,,,,100,59.3,11.4
250,8,99,t,794902414,7,1,1,15207,Philipp Lahm,{},16,H,357,Germany,15208,Bastian Schweinsteiger,60.2,27.9,,1,57.6,13.4
251,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},19,H,357,Germany,,,,,,100,60.2,27.9
252,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},19,H,357,Germany,,,60.8,26.7,,101,60.2,27.9
253,8,100,t,449076802,7,1,1,15208,Bastian Schweinsteiger,{},20,H,357,Germany,100927,Christoph Kramer,70.4,23.7,,1,60.8,26.7
254,8,,t,,7,1,1,100927,Christoph Kramer,{},21,H,357,Germany,,,,,,100,70.4,23.7
255,8,101,t,575309792,7,1,1,100927,Christoph Kramer,{},22,H,357,Germany,55634,Thomas Müller,74.4,14.3,,1,70.4,23.7
256,8,,t,,7,1,1,55634,Thomas Müller,{},22,H,357,Germany,,,74.9,13.1,,101,74.4,14.3
257,8,,t,,7,1,1,55634,Thomas Müller,{},22,H,357,Germany,,,,,,100,74.4,14.3
258,8,102,t,2039870411,7,1,1,55634,Thomas Müller,{},23,H,357,Germany,15207,Philipp Lahm,64.2,21.2,,1,74.9,13.1
259,8,,t,,7,1,1,15207,Philipp Lahm,{},25,H,357,Germany,,,64.2,30.1,,101,64.2,21.2
260,8,,t,,7,1,1,15207,Philipp Lahm,{},25,H,357,Germany,,,,,,100,64.2,21.2
261,8,103,t,745565510,7,1,1,15207,Philipp Lahm,{},26,H,357,Germany,38392,Mats Hummels,54.3,61.1,,1,64.2,30.1
262,8,,t,,7,1,1,38392,Mats Hummels,{},27,H,357,Germany,,,,,,100,54.3,61.1
263,8,,t,,7,1,1,38392,Mats Hummels,{},27,H,357,Germany,,,54.3,61.4,,101,54.3,61.1
264,8,104,t,1181728354,7,1,1,38392,Mats Hummels,{},28,H,357,Germany,41316,Benedikt Höwedes,62.4,91.4,,1,54.3,61.4
265,8,,t,,7,1,1,41316,Benedikt Höwedes,{},31,H,357,Germany,,,,,,100,62.4,91.4
266,8,,t,,7,1,1,41316,Benedikt Höwedes,{},31,H,357,Germany,,,63.6,93.9,,101,62.4,91.4
267,8,105,t,1351910220,7,1,1,41316,Benedikt Höwedes,{},32,H,357,Germany,38392,Mats Hummels,45.1,80.9,,1,63.6,93.9
268,8,,t,,7,1,1,38392,Mats Hummels,{},32,H,357,Germany,,,,,,100,45.1,80.9
269,8,106,t,39917407,7,1,1,38392,Mats Hummels,{},33,H,357,Germany,44989,Toni Kroos,57.2,86.0,,1,45.1,80.9
270,8,,t,,7,1,1,44989,Toni Kroos,{},36,H,357,Germany,,,,,,100,57.2,86.0
271,8,,t,,7,1,1,44989,Toni Kroos,{},36,H,357,Germany,,,57.2,85.4,,101,57.2,86.0
272,8,107,t,338243079,7,1,1,44989,Toni Kroos,{},37,H,357,Germany,38392,Mats Hummels,42.5,72.1,,1,57.2,85.4
273,8,,t,,7,1,1,38392,Mats Hummels,{},38,H,357,Germany,,,,,,100,42.5,72.1
274,8,108,t,1991443721,7,1,1,38392,Mats Hummels,{},39,H,357,Germany,44989,Toni Kroos,54.3,91.7,,1,42.5,72.1
275,8,,t,,7,1,1,44989,Toni Kroos,{},40,H,357,Germany,,,,,,100,54.3,91.7
276,8,109,t,1632837817,7,1,1,44989,Toni Kroos,{},41,H,357,Germany,15208,Bastian Schweinsteiger,54.9,69.9,,1,54.3,91.7
277,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},44,H,357,Germany,,,53.4,62.3,,101,54.9,69.9
278,8,,t,,7,1,1,15208,Bastian Schweinsteiger,{},44,H,357,Germany,,,,,,100,54.9,69.9
279,8,110,t,2094549247,7,1,1,15208,Bastian Schweinsteiger,{},45,H,357,Germany,15207,Philipp Lahm,65.2,9.7,,1,53.4,62.3
280,8,,t,,7,1,1,15207,Philipp Lahm,{},49,H,357,Germany,,,,,,100,65.2,9.7
281,8,,t,,7,1,1,15207,Philipp Lahm,{},49,H,357,Germany,,,69.9,28.2,,101,65.2,9.7
282,8,111,t,560885968,7,1,1,15207,Philipp Lahm,{},50,H,357,Germany,,,69.2,54.2,,1,69.9,28.2
283,8,48,f,1051711816,7,1,1,32644,Javier Mascherano,{},55,A,632,Argentina,,,,,,74,28.7,58.2
284,8,112,t,1225638214,7,0,1,44989,Toni Kroos,{},55,H,357,Germany,,,72.2,50.0,,1,69.6,53.6
285,8,49,f,1524542181,7,1,1,55661,Enzo Pérez,{},57,A,632,Argentina,,,,,,49,35.7,57.3
286,8,50,t,332084620,7,1,1,55661,Enzo Pérez,{},57,A,632,Argentina,19054,Lionel Messi,43.0,33.0,,1,34.5,56.3
287,9,51,f,723432600,8,1,1,19054,Lionel Messi,{},2,A,632,Argentina,,,,,,43,0.0,0.0
288,9,52,f,67344658,8,1,1,19054,Lionel Messi,{},2,A,632,Argentina,,,,,,3,76.0,13.9
289,9,113,f,1847319265,8,0,1,38392,Mats Hummels,{},2,H,357,Germany,,,,,,45,24.0,86.1
290,9,53,t,215602537,8,0,1,19054,Lionel Messi,{},7,A,632,Argentina,,,90.9,36.6,,1,95.8,28.5
291,9,114,t,1969641733,8,1,1,15208,Bastian Schweinsteiger,{},9,H,357,Germany,38392,Mats Hummels,10.1,77.0,,1,7.5,64.0
292,9,115,f,45304961,8,1,1,38392,Mats Hummels,{},11,H,357,Germany,,,,,,49,10.5,78.1
293,9,116,t,1924701210,8,1,1,38392,Mats Hummels,{},13,H,357,Germany,100927,Christoph Kramer,29.2,47.6,,1,25.3,86.5
294,9,,t,,8,1,1,100927,Christoph Kramer,{},15,H,357,Germany,,,31.1,43.6,,101,29.2,47.6
295,9,,t,,8,1,1,100927,Christoph Kramer,{},15,H,357,Germany,,,,,,100,29.2,47.6
296,9,117,t,1971857139,8,1,1,100927,Christoph Kramer,{},16,H,357,Germany,15207,Philipp Lahm,37.3,23.9,,1,31.1,43.6
297,9,,t,,8,1,1,15207,Philipp Lahm,{},19,H,357,Germany,,,44.0,28.0,,101,37.3,23.9
298,9,,t,,8,1,1,15207,Philipp Lahm,{},19,H,357,Germany,,,,,,100,37.3,23.9
299,9,118,t,1168795719,8,1,1,15207,Philipp Lahm,{},20,H,357,Germany,15208,Bastian Schweinsteiger,43.3,53.6,,1,44.0,28.0
300,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},22,H,357,Germany,,,44.7,54.0,,101,43.3,53.6
301,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},22,H,357,Germany,,,,,,100,43.3,53.6
302,9,119,t,578732449,8,1,1,15208,Bastian Schweinsteiger,{},23,H,357,Germany,37605,Mesut Özil,63.9,60.8,,1,44.7,54.0
303,9,,t,,8,1,1,37605,Mesut Özil,{},23,H,357,Germany,,,,,,100,63.9,60.8
304,9,120,t,414794138,8,1,1,37605,Mesut Özil,{},24,H,357,Germany,44989,Toni Kroos,54.9,63.1,,1,63.9,60.8
305,9,,t,,8,1,1,44989,Toni Kroos,{},26,H,357,Germany,,,,,,100,54.9,63.1
306,9,121,t,692499894,8,1,1,44989,Toni Kroos,{},27,H,357,Germany,15207,Philipp Lahm,68.7,25.2,,1,54.9,63.1
307,9,,t,,8,1,1,15207,Philipp Lahm,{},28,H,357,Germany,,,,,,100,68.7,25.2
308,9,,t,,8,1,1,15207,Philipp Lahm,{},28,H,357,Germany,,,68.7,27.0,,101,68.7,25.2
309,9,122,t,870516220,8,1,1,15207,Philipp Lahm,{},29,H,357,Germany,37605,Mesut Özil,72.3,33.4,,1,68.7,27.0
310,9,123,t,345012703,8,0,1,37605,Mesut Özil,{},35,H,357,Germany,,,69.4,8.8,,1,72.9,7.6
311,9,54,f,61811825,8,1,1,39462,Lucas Biglia,{},36,A,632,Argentina,,,,,,74,30.1,89.4
312,9,55,f,781528497,8,0,1,39462,Lucas Biglia,{},37,A,632,Argentina,,,,,,5,32.0,101.5
313,9,124,f,1451248161,8,1,1,37605,Mesut Özil,{},37,H,357,Germany,55634,Thomas Müller,,,,5,68.0,-1.5
314,9,125,f,1563098410,8,1,1,55634,Thomas Müller,{},41,H,357,Germany,40691,Jerome Boateng,59.0,23.0,,1,69.5,0.0
315,9,,f,,8,1,1,40691,Jerome Boateng,{},45,H,357,Germany,,,,,,100,59.0,23.0
316,9,,f,,8,1,1,40691,Jerome Boateng,{},45,H,357,Germany,,,59.8,22.4,,101,59.0,23.0
317,9,126,t,120870953,8,1,1,40691,Jerome Boateng,{},46,H,357,Germany,15207,Philipp Lahm,63.4,2.8,,1,59.8,22.4
318,9,,t,,8,1,1,15207,Philipp Lahm,{},47,H,357,Germany,,,,,,100,63.4,2.8
319,9,,t,,8,1,1,15207,Philipp Lahm,{},47,H,357,Germany,,,61.8,10.1,,101,63.4,2.8
320,9,127,t,1525658364,8,1,1,15207,Philipp Lahm,{},48,H,357,Germany,15208,Bastian Schweinsteiger,61.6,33.6,,1,61.8,10.1
321,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},51,H,357,Germany,,,,,,100,61.6,33.6
322,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},51,H,357,Germany,,,65.0,32.7,,101,61.6,33.6
323,9,128,t,1147461891,8,1,1,15208,Bastian Schweinsteiger,{},52,H,357,Germany,37605,Mesut Özil,72.5,15.8,,1,65.0,32.7
324,9,,t,,8,1,1,37605,Mesut Özil,{},54,H,357,Germany,,,,,,100,72.5,15.8
325,9,,t,,8,1,1,37605,Mesut Özil,{},54,H,357,Germany,,,72.0,19.2,,101,72.5,15.8
326,9,129,t,1542859658,8,1,1,37605,Mesut Özil,{},55,H,357,Germany,15208,Bastian Schweinsteiger,69.1,39.8,,1,72.0,19.2
327,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},57,H,357,Germany,,,,,,100,69.1,39.8
328,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},57,H,357,Germany,,,66.1,40.0,,101,69.1,39.8
329,9,130,t,1352578229,8,1,1,15208,Bastian Schweinsteiger,{},58,H,357,Germany,55634,Thomas Müller,74.0,39.2,,1,66.1,40.0
330,9,,t,,8,1,1,55634,Thomas Müller,{},58,H,357,Germany,,,,,,100,74.0,39.2
331,9,131,t,1350746640,8,1,1,55634,Thomas Müller,{},59,H,357,Germany,15208,Bastian Schweinsteiger,64.2,38.5,,1,74.0,39.2
332,9,,t,,8,1,1,15208,Bastian Schweinsteiger,{},59,H,357,Germany,,,,,,100,64.2,38.5
333,10,132,t,1065530624,9,1,1,15208,Bastian Schweinsteiger,{},0,H,357,Germany,,,76.3,39.5,,1,64.2,38.5
334,10,56,f,1544914887,9,1,1,15312,Martín Demichelis,{},2,A,632,Argentina,,,,,,8,25.5,56.6
335,10,133,t,1954884997,9,0,1,55634,Thomas Müller,{},2,H,357,Germany,,,74.8,45.7,,1,76.7,39.2
336,10,57,f,232320557,9,1,1,55661,Enzo Pérez,{},4,A,632,Argentina,,,,,,49,30.8,59.7
337,10,58,t,166625684,9,1,1,55661,Enzo Pérez,{},4,A,632,Argentina,19054,Lionel Messi,36.6,56.9,,1,31.0,58.5
338,10,59,f,890718067,9,1,1,19054,Lionel Messi,{},6,A,632,Argentina,,,,,,43,0.0,0.0
339,10,60,f,1279602248,9,1,1,19054,Lionel Messi,{},10,A,632,Argentina,,,,,,4,35.8,65.1
340,10,134,f,1877573347,9,0,1,38392,Mats Hummels,{},10,H,357,Germany,,,,,,4,64.2,34.9
341,10,61,f,72877133,9,1,1,32644,Javier Mascherano,{},28,A,632,Argentina,28525,Ezequiel Garay,28.9,67.6,,1,33.0,68.5
342,10,,f,,9,1,1,28525,Ezequiel Garay,{},28,A,632,Argentina,,,,,,100,28.9,67.6
343,10,62,t,1784654672,9,1,1,28525,Ezequiel Garay,{},29,A,632,Argentina,20658,Pablo Zabaleta,42.0,11.6,,1,28.9,67.6
344,10,,t,,9,1,1,20658,Pablo Zabaleta,{},30,A,632,Argentina,,,,,,100,42.0,11.6
345,10,,t,,9,1,1,20658,Pablo Zabaleta,{},30,A,632,Argentina,,,42.0,11.4,,101,42.0,11.6
346,10,63,t,206816025,9,1,1,20658,Pablo Zabaleta,{},31,A,632,Argentina,45154,Ezequiel Lavezzi,59.4,4.3,,1,42.0,11.4
347,10,,t,,9,1,1,45154,Ezequiel Lavezzi,{},32,A,632,Argentina,,,,,,100,59.4,4.3
348,10,64,t,2133182571,9,1,1,45154,Ezequiel Lavezzi,{},33,A,632,Argentina,20658,Pablo Zabaleta,66.4,4.7,,1,59.4,4.3
349,10,,t,,9,1,1,20658,Pablo Zabaleta,{},35,A,632,Argentina,,,68.6,4.7,,101,66.4,4.7
350,10,,t,,9,1,1,20658,Pablo Zabaleta,{},35,A,632,Argentina,,,,,,100,66.4,4.7
351,10,65,t,1724414459,9,1,1,20658,Pablo Zabaleta,{},36,A,632,Argentina,40232,Gonzalo Higuaín,72.6,18.9,,1,68.6,4.7
352,10,,t,,9,1,1,40232,Gonzalo Higuaín,{},37,A,632,Argentina,,,,,,100,72.6,18.9
353,10,,t,,9,1,1,40232,Gonzalo Higuaín,{},37,A,632,Argentina,,,70.7,17.1,,101,72.6,18.9
354,10,66,t,1180253098,9,1,1,40232,Gonzalo Higuaín,{},38,A,632,Argentina,45154,Ezequiel Lavezzi,67.8,21.2,,1,70.7,17.1
355,10,,t,,9,1,1,45154,Ezequiel Lavezzi,{},38,A,632,Argentina,,,,,,100,67.8,21.2
356,10,67,t,74856722,9,1,1,45154,Ezequiel Lavezzi,{},39,A,632,Argentina,20658,Pablo Zabaleta,92.5,21.2,,1,67.8,21.2
357,10,68,t,1769828782,9,0,1,20658,Pablo Zabaleta,{},42,A,632,Argentina,,,80.1,70.0,,1,92.5,21.2
358,10,135,f,912577603,9,1,1,55634,Thomas Müller,{},45,H,357,Germany,,,,,,12,18.3,27.1
359,10,69,f,601850066,9,1,1,20658,Pablo Zabaleta,{},46,A,632,Argentina,,,,,,5,69.2,101.5
360,10,136,f,1146127258,9,0,1,55634,Thomas Müller,{},46,H,357,Germany,,,,,,5,30.8,-1.5
361,10,70,f,673009049,9,1,1,58893,Marcos Rojo,{},52,A,632,Argentina,32644,Javier Mascherano,56.0,94.5,,1,69.4,100.0
362,10,,f,,9,1,1,32644,Javier Mascherano,{},54,A,632,Argentina,,,,,,100,56.0,94.5
363,10,71,t,75293752,9,1,1,32644,Javier Mascherano,{},55,A,632,Argentina,19054,Lionel Messi,60.2,78.1,,1,56.0,94.5
364,10,,t,,9,1,1,19054,Lionel Messi,{},55,A,632,Argentina,,,,,,100,60.2,78.1
365,10,72,t,491201531,9,1,1,19054,Lionel Messi,{},56,A,632,Argentina,32644,Javier Mascherano,62.7,92.9,,1,60.2,78.1
366,10,,t,,9,1,1,32644,Javier Mascherano,{},58,A,632,Argentina,,,,,,100,62.7,92.9
367,10,,t,,9,1,1,32644,Javier Mascherano,{},58,A,632,Argentina,,,62.4,87.7,,101,62.7,92.9
368,10,73,t,1935148576,9,1,1,32644,Javier Mascherano,{},59,A,632,Argentina,55661,Enzo Pérez,68.1,86.0,,1,62.4,87.7
369,11,,t,,10,1,1,55661,Enzo Pérez,{},0,A,632,Argentina,,,,,,100,68.1,86.0
370,11,74,t,1028490256,10,1,1,55661,Enzo Pérez,{},1,A,632,Argentina,58893,Marcos Rojo,69.6,96.5,,1,68.1,86.0
371,11,,t,,10,1,1,58893,Marcos Rojo,{},2,A,632,Argentina,,,68.2,96.3,,101,69.6,96.5
372,11,,t,,10,1,1,58893,Marcos Rojo,{},2,A,632,Argentina,,,,,,100,69.6,96.5
373,11,75,t,254628159,10,1,1,58893,Marcos Rojo,{},3,A,632,Argentina,19054,Lionel Messi,63.0,74.7,,1,68.2,96.3
374,11,,t,,10,1,1,19054,Lionel Messi,{},6,A,632,Argentina,,,,,,100,63.0,74.7
375,11,,t,,10,1,1,19054,Lionel Messi,{},6,A,632,Argentina,,,65.6,69.7,,101,63.0,74.7
376,11,76,t,880601354,10,1,1,19054,Lionel Messi,{},7,A,632,Argentina,39462,Lucas Biglia,66.3,44.8,,1,65.6,69.7
377,11,,t,,10,1,1,39462,Lucas Biglia,{},9,A,632,Argentina,,,73.1,43.1,,101,66.3,44.8
378,11,,t,,10,1,1,39462,Lucas Biglia,{},9,A,632,Argentina,,,,,,100,66.3,44.8
379,11,77,f,1260596247,10,1,1,39462,Lucas Biglia,{},10,A,632,Argentina,,,100.0,50.0,0.0,15,73.1,43.1
380,11,137,f,248403409,10,1,1,41316,Benedikt Höwedes,{},10,H,357,Germany,,,,,,10,22.7,59.6
381,11,78,f,1518051502,10,1,1,39462,Lucas Biglia,{},16,A,632,Argentina,,,,,,6,73.6,40.4
382,11,138,f,18801171,10,0,1,41316,Benedikt Höwedes,{},16,H,357,Germany,,,,,,6,26.4,59.6
383,11,79,f,515961350,10,0,1,45154,Ezequiel Lavezzi,{},54,A,632,Argentina,,,95.4,36.1,,1,99.5,0.5
384,11,139,f,995778406,10,1,1,5155,Miroslav Klose,{},57,H,357,Germany,,,,,,12,5.7,64.5
385,12,80,f,285371090,11,0,1,45154,Ezequiel Lavezzi,{},4,A,632,Argentina,,,97.9,46.1,,1,95.9,14.0
386,12,140,f,121947605,11,1,1,20388,Manuel Neuer,{},7,H,357,Germany,,,,,,52,1.9,53.0
387,12,141,f,1852096448,11,1,1,20388,Manuel Neuer,{},11,H,357,Germany,15208,Bastian Schweinsteiger,24.4,16.2,,1,14.4,49.4
388,12,,f,,11,1,1,15208,Bastian Schweinsteiger,{},15,H,357,Germany,,,,,,100,24.4,16.2
389,12,,f,,11,1,1,15208,Bastian Schweinsteiger,{},15,H,357,Germany,,,26.7,23.9,,101,24.4,16.2
390,12,142,t,1903443731,11,1,1,15208,Bastian Schweinsteiger,{},16,H,357,Germany,15207,Philipp Lahm,34.1,27.4,,1,26.7,23.9
391,12,,t,,11,1,1,15207,Philipp Lahm,{},17,H,357,Germany,,,32.4,32.7,,101,34.1,27.4
392,12,,t,,11,1,1,15207,Philipp Lahm,{},17,H,357,Germany,,,,,,100,34.1,27.4
393,12,143,t,1014509944,11,1,1,15207,Philipp Lahm,{},18,H,357,Germany,44989,Toni Kroos,36.2,59.4,,1,32.4,32.7
394,12,,t,,11,1,1,44989,Toni Kroos,{},19,H,357,Germany,,,,,,100,36.2,59.4
395,12,144,t,226789361,11,1,1,44989,Toni Kroos,{},20,H,357,Germany,37605,Mesut Özil,60.6,73.8,,1,36.2,59.4
396,12,,t,,11,1,1,37605,Mesut Özil,{},28,H,357,Germany,,,76.5,77.0,,101,60.6,73.8
397,12,,t,,11,1,1,37605,Mesut Özil,{},28,H,357,Germany,,,,,,100,60.6,73.8
398,12,145,t,355272814,11,1,1,37605,Mesut Özil,{},29,H,357,Germany,,,76.0,92.4,,1,76.5,77.0
399,12,81,f,631539810,11,1,1,20658,Pablo Zabaleta,{},32,A,632,Argentina,,,,,,7,24.7,8.7
400,12,146,f,582811734,11,1,1,55634,Thomas Müller,{},32,H,357,Germany,,,,,,50,75.3,91.3
401,12,82,f,1350474779,11,1,1,20658,Pablo Zabaleta,{},33,A,632,Argentina,,,,,,49,26.5,13.4
402,12,83,t,431981252,11,1,1,20658,Pablo Zabaleta,{},34,A,632,Argentina,45154,Ezequiel Lavezzi,32.8,7.0,,1,29.2,15.8
403,12,84,f,1197563714,11,0,1,45154,Ezequiel Lavezzi,{},36,A,632,Argentina,,,,,,61,32.8,7.0
404,12,85,f,1903215538,11,0,1,45154,Ezequiel Lavezzi,{},37,A,632,Argentina,,,,,,5,32.3,-1.5
405,12,147,f,2002444152,11,1,1,55634,Thomas Müller,{},37,H,357,Germany,41316,Benedikt Höwedes,,,,5,67.7,101.5
406,12,148,f,676139755,11,1,1,41316,Benedikt Höwedes,{},41,H,357,Germany,44989,Toni Kroos,60.8,93.9,,1,67.3,100.0
407,12,,f,,11,1,1,44989,Toni Kroos,{},43,H,357,Germany,,,58.6,91.1,,101,60.8,93.9
408,12,,f,,11,1,1,44989,Toni Kroos,{},43,H,357,Germany,,,,,,100,60.8,93.9
409,12,149,t,60242946,11,1,1,44989,Toni Kroos,{},44,H,357,Germany,100927,Christoph Kramer,62.4,73.9,,1,58.6,91.1
410,12,,t,,11,1,1,100927,Christoph Kramer,{},44,H,357,Germany,,,,,,100,62.4,73.9
411,12,,t,,11,1,1,100927,Christoph Kramer,{},44,H,357,Germany,,,64.2,72.0,,101,62.4,73.9
412,12,150,t,1148136773,11,1,1,100927,Christoph Kramer,{},45,H,357,Germany,44989,Toni Kroos,59.8,79.3,,1,64.2,72.0
413,12,,t,,11,1,1,44989,Toni Kroos,{},49,H,357,Germany,,,,,,100,59.8,79.3
414,12,,t,,11,1,1,44989,Toni Kroos,{},49,H,357,Germany,,,60.5,72.4,,101,59.8,79.3
415,12,151,t,271512458,11,1,1,44989,Toni Kroos,{},50,H,357,Germany,15207,Philipp Lahm,61.2,16.8,,1,60.5,72.4
416,12,,t,,11,1,1,15207,Philipp Lahm,{},52,H,357,Germany,,,,,,100,61.2,16.8
417,12,,t,,11,1,1,15207,Philipp Lahm,{},52,H,357,Germany,,,66.0,21.3,,101,61.2,16.8
418,12,152,t,1788637975,11,1,1,15207,Philipp Lahm,{},53,H,357,Germany,15208,Bastian Schweinsteiger,62.5,38.6,,1,66.0,21.3
419,12,,t,,11,1,1,15208,Bastian Schweinsteiger,{},54,H,357,Germany,,,,,,100,62.5,38.6
420,12,153,t,563437623,11,1,1,15208,Bastian Schweinsteiger,{},55,H,357,Germany,,,68.4,31.2,,1,62.5,38.6
421,12,86,f,199114993,11,1,1,58893,Marcos Rojo,{},57,A,632,Argentina,,,,,,74,27.4,72.7
422,12,154,t,1295007600,11,0,1,100927,Christoph Kramer,{},57,H,357,Germany,,,70.4,31.2,,1,68.0,30.7
423,12,87,t,1203097062,11,1,1,32644,Javier Mascherano,{},58,A,632,Argentina,55661,Enzo Pérez,29.3,86.5,,1,30.3,75.7
424,12,88,f,1002821080,11,1,1,55661,Enzo Pérez,{},59,A,632,Argentina,,,,,,49,29.4,87.1
425,12,89,f,1015646292,11,0,1,55661,Enzo Pérez,{},59,A,632,Argentina,,,,,,3,29.7,79.4
426,12,155,f,3614540,11,0,1,100927,Christoph Kramer,{},59,H,357,Germany,,,,,,7,70.3,20.6
427,13,90,t,1888741488,12,1,1,58893,Marcos Rojo,{},4,A,632,Argentina,55661,Enzo Pérez,34.6,84.7,,1,29.6,92.9
428,13,,t,,12,1,1,55661,Enzo Pérez,{},4,A,632,Argentina,,,,,,100,34.6,84.7
429,13,91,t,79371749,12,1,1,55661,Enzo Pérez,{},5,A,632,Argentina,28525,Ezequiel Garay,21.9,70.8,,1,34.6,84.7
430,13,,t,,12,1,1,28525,Ezequiel Garay,{},6,A,632,Argentina,,,21.8,69.3,,101,21.9,70.8
431,13,,t,,12,1,1,28525,Ezequiel Garay,{},6,A,632,Argentina,,,,,,100,21.9,70.8
432,13,92,t,467873758,12,1,1,28525,Ezequiel Garay,{},7,A,632,Argentina,15312,Martín Demichelis,27.6,43.4,,1,21.8,69.3
433,13,,t,,12,1,1,15312,Martín Demichelis,{},10,A,632,Argentina,,,,,,100,27.6,43.4
434,13,,t,,12,1,1,15312,Martín Demichelis,{},10,A,632,Argentina,,,30.9,38.6,,101,27.6,43.4
435,13,93,t,1510063170,12,1,1,15312,Martín Demichelis,{},11,A,632,Argentina,45154,Ezequiel Lavezzi,45.5,34.0,,1,30.9,38.6
436,13,,t,,12,1,1,45154,Ezequiel Lavezzi,{},11,A,632,Argentina,,,,,,100,45.5,34.0
